sim,Team,Points,Wins,pl_wins,Losses,Tie
612,Pfinn,1505.46,5,4,10,0
612,David,1365.91,5,5,10,0
613,German,1808.8,12,11,3,0
613,Scott,1768.6200000000001,11,11,4,0
613,Diaz,1563.91,8,7,7,0
613,Bobby,1693.78,7,6,8,0
613,Brian,1626.42,7,7,8,0
613,Justin,1518.77,7,7,8,0
613,Eric,1483.47,6,6,9,0
613,Barrett,1399.52,6,6,9,0
613,David,1384.03,6,5,9,0
613,Pfinn,1516.32,5,4,10,0
614,Scott,1766.88,12,11,3,0
614,German,1771.1100000000001,11,11,4,0
614,Brian,1634.77,8,7,7,0
614,Diaz,1561.1200000000001,8,7,7,0
614,Justin,1508.38,7,7,8,0
614,Bobby,1664.64,6,6,9,0
614,Eric,1466.78,6,6,9,0
614,Barrett,1396.34,6,6,9,0
614,David,1373.1,6,5,9,0
614,Pfinn,1507.67,5,4,10,0
615,German,1803.43,12,11,3,0
615,Scott,1779.77,11,11,4,0
615,Brian,1639.4,8,7,7,0
615,Justin,1520.25,8,7,7,0
615,Diaz,1557.9,7,7,8,0
615,Eric,1484.74,7,6,8,0
615,Bobby,1645.52,6,6,9,0
615,Barrett,1389.44,6,6,9,0
615,Pfinn,1472.66,5,4,10,0
615,David,1354.06,5,5,10,0
616,German,1754.62,12,11,3,0
616,Scott,1737.68,11,11,4,0
616,Diaz,1559.4,8,7,7,0
616,Justin,1517.81,8,7,7,0
616,Bobby,1712.55,7,6,8,0
616,Brian,1622.44,7,7,8,0
616,Eric,1476.52,6,6,9,0
616,Barrett,1398.57,6,6,9,0
616,Pfinn,1480.44,5,4,10,0
616,David,1355.7,5,5,10,0
617,German,1804.78,12,11,3,0
617,Scott,1718.48,11,11,4,0
617,Diaz,1576.77,8,7,7,0
617,Justin,1528.02,8,7,7,0
617,Bobby,1701.84,7,6,8,0
617,Brian,1633.01,7,7,8,0
617,Barrett,1412.52,7,6,8,0
617,Eric,1483.97,6,6,9,0
617,David,1363.82,5,5,10,0
617,Pfinn,1477.52,4,4,11,0
618,Scott,1778.39,12,11,3,0
618,German,1755.3,11,11,4,0
618,Brian,1652.06,8,7,7,0
618,Diaz,1565.89,8,7,7,0
618,Justin,1520.82,8,7,7,0
618,Bobby,1674.39,6,6,9,0
618,Eric,1464.17,6,6,9,0
618,Barrett,1386.05,6,6,9,0
618,Pfinn,1478.89,5,4,10,0
618,David,1359.6200000000001,5,5,10,0
619,German,1769.76,12,11,3,0
619,Scott,1725.43,11,11,4,0
619,Diaz,1571.64,8,7,7,0
619,Bobby,1697.46,7,6,8,0
619,Brian,1642.48,7,7,8,0
619,Justin,1506.14,7,7,8,0
619,Eric,1471.43,6,6,9,0
619,Barrett,1392.55,6,6,9,0
619,David,1380.21,6,5,9,0
619,Pfinn,1476.11,5,4,10,0
620,German,1793.38,12,11,3,0
620,Scott,1762.57,11,11,4,0
620,Justin,1515.96,8,7,7,0
620,Bobby,1690.46,7,6,8,0
620,Brian,1637.8899999999999,7,7,8,0
620,Diaz,1567.85,7,7,8,0
620,Eric,1526.65,7,6,8,0
620,Barrett,1398.9,6,6,9,0
620,Pfinn,1473.9,5,4,10,0
620,David,1372.76,5,5,10,0
621,German,1817.17,12,11,3,0
621,Scott,1728.73,11,11,4,0
621,Bobby,1668.83,7,6,8,0
621,Brian,1622.28,7,7,8,0
621,Diaz,1565.6200000000001,7,7,8,0
621,Eric,1512.52,7,6,8,0
621,Justin,1506.96,7,7,8,0
621,Barrett,1414.96,7,6,8,0
621,David,1381.9,6,5,9,0
621,Pfinn,1465.63,4,4,11,0
622,German,1774.74,12,11,3,0
622,Scott,1728.47,11,11,4,0
622,Justin,1519.26,8,7,7,0
622,Bobby,1692.14,7,6,8,0
622,Brian,1639.1599999999999,7,7,8,0
622,Diaz,1564.28,7,7,8,0
622,Eric,1496.43,7,6,8,0
622,Barrett,1413.71,6,6,9,0
622,Pfinn,1502.98,5,4,10,0
622,David,1360.64,5,5,10,0
623,Scott,1787.3500000000001,12,11,3,0
623,German,1770.92,11,11,4,0
623,Diaz,1576.75,8,7,7,0
623,Bobby,1681.85,7,6,8,0
623,Brian,1630.27,7,7,8,0
623,Justin,1509.22,7,7,8,0
623,Eric,1475.99,6,6,9,0
623,Barrett,1402.25,6,6,9,0
623,David,1387.49,6,5,9,0
623,Pfinn,1524.59,5,4,10,0
624,German,1790.49,12,11,3,0
624,Scott,1729.63,11,11,4,0
624,Justin,1519.58,8,7,7,0
624,Bobby,1737.26,7,6,8,0
624,Brian,1634.1299999999999,7,7,8,0
624,Diaz,1575.82,7,7,8,0
624,Eric,1506.82,7,6,8,0
624,Barrett,1396.5,7,6,8,0
624,David,1368.52,5,5,10,0
624,Pfinn,1468.15,4,4,11,0
625,German,1820.85,12,11,3,0
625,Scott,1783.44,11,11,4,0
625,Diaz,1572.96,8,7,7,0
625,Justin,1513.19,8,7,7,0
625,Bobby,1683.88,7,6,8,0
625,Brian,1639.61,7,7,8,0
625,Eric,1469.28,6,6,9,0
625,Barrett,1411.06,6,6,9,0
625,Pfinn,1492.45,5,4,10,0
625,David,1361.06,5,5,10,0
626,German,1759.1100000000001,12,11,3,0
626,Scott,1726.6000000000001,11,11,4,0
626,Brian,1650.45,8,7,7,0
626,Justin,1522.89,8,7,7,0
626,Diaz,1570.8,7,7,8,0
626,Eric,1497.11,7,6,8,0
626,Bobby,1670.04,6,6,9,0
626,Barrett,1421.33,6,6,9,0
626,Pfinn,1502.14,5,4,10,0
626,David,1370.49,5,5,10,0
627,German,1785,12,11,3,0
627,Scott,1763.02,11,11,4,0
627,Brian,1658.48,8,7,7,0
627,Justin,1521.18,8,7,7,0
627,Diaz,1547.67,7,7,8,0
627,Eric,1483.36,7,6,8,0
627,Barrett,1449.4,7,6,8,0
627,Bobby,1685.1200000000001,6,6,9,0
627,David,1355.93,5,5,10,0
627,Pfinn,1492.7,4,4,11,0
628,Scott,1722.8400000000001,12,11,3,0
628,German,1715.95,11,11,4,0
628,Brian,1629.53,8,7,7,0
628,Diaz,1573.18,8,7,7,0
628,Justin,1538.55,8,7,7,0
628,Bobby,1643.1200000000001,6,6,9,0
628,Eric,1469.83,6,6,9,0
628,Barrett,1400.98,6,6,9,0
628,Pfinn,1508.45,5,4,10,0
628,David,1348.21,5,5,10,0
629,German,1761.05,12,11,3,0
629,Scott,1746.63,11,11,4,0
629,Brian,1643.43,8,7,7,0
629,Diaz,1576.88,8,7,7,0
629,Justin,1519.17,8,7,7,0
629,Bobby,1669.78,6,6,9,0
629,Eric,1489.95,6,6,9,0
629,Barrett,1382.06,6,6,9,0
629,Pfinn,1504.27,5,4,10,0
629,David,1373.29,5,5,10,0
630,Scott,1802.95,12,11,3,0
630,German,1761.3600000000001,11,11,4,0
630,Brian,1645.47,8,7,7,0
630,Justin,1516.02,8,7,7,0
630,Diaz,1573.55,7,7,8,0
630,Eric,1498.97,7,6,8,0
630,Barrett,1441.87,7,6,8,0
630,Bobby,1660.8600000000001,6,6,9,0
630,David,1352.4,5,5,10,0
630,Pfinn,1501.75,4,4,11,0
631,German,1803.97,12,11,3,0
631,Scott,1754.72,11,11,4,0
631,Brian,1650.76,8,7,7,0
631,Diaz,1530.99,7,7,8,0
631,Justin,1515.09,7,7,8,0
631,Eric,1497.92,7,6,8,0
631,Bobby,1663.21,6,6,9,0
631,David,1387.91,6,5,9,0
631,Barrett,1387.81,6,6,9,0
631,Pfinn,1516.95,5,4,10,0
632,Scott,1774.68,12,11,3,0
632,German,1740.44,11,11,4,0
632,Brian,1656.3799999999999,8,7,7,0
632,Diaz,1562.53,8,7,7,0
632,Justin,1509.57,8,7,7,0
632,Bobby,1691.15,6,6,9,0
632,Eric,1478.92,6,6,9,0
632,Barrett,1402.12,6,6,9,0
632,Pfinn,1485.08,5,4,10,0
632,David,1364.32,5,5,10,0
633,Scott,1741.18,12,11,3,0
633,German,1730.4,11,11,4,0
633,Justin,1515.78,8,7,7,0
633,Bobby,1652.57,7,6,8,0
633,Brian,1607.5,7,7,8,0
633,Diaz,1552.83,7,7,8,0
633,Eric,1484,7,6,8,0
633,Barrett,1436.65,7,6,8,0
633,David,1361.5,5,5,10,0
633,Pfinn,1483.76,4,4,11,0
634,Scott,1770.98,12,11,3,0
634,German,1744.13,11,11,4,0
634,Justin,1534.4,8,7,7,0
634,Bobby,1731.52,7,6,8,0
634,Brian,1616.42,7,7,8,0
634,Diaz,1579.29,7,7,8,0
634,Eric,1505.56,7,6,8,0
634,Barrett,1399.08,6,6,9,0
634,Pfinn,1499.8,5,4,10,0
634,David,1372.2,5,5,10,0
635,German,1771.87,12,11,3,0
635,Scott,1761.42,11,11,4,0
635,Brian,1651.65,8,7,7,0
635,Diaz,1549.99,8,7,7,0
635,Justin,1526.58,8,7,7,0
635,Bobby,1628.31,6,6,9,0
635,Eric,1465.01,6,6,9,0
635,Barrett,1365.6499999999999,6,6,9,0
635,Pfinn,1512.19,5,4,10,0
635,David,1368.72,5,5,10,0
636,Scott,1771.89,12,11,3,0
636,German,1776.06,11,11,4,0
636,Justin,1519.85,8,7,7,0
636,Bobby,1707.55,7,6,8,0
636,Brian,1627.1399999999999,7,7,8,0
636,Diaz,1572,7,7,8,0
636,Eric,1504.01,7,6,8,0
636,Barrett,1407.17,6,6,9,0
636,Pfinn,1481.02,5,4,10,0
636,David,1355.21,5,5,10,0
637,German,1779.03,12,11,3,0
637,Scott,1763.94,11,11,4,0
637,Diaz,1566.44,8,7,7,0
637,Justin,1521.29,8,7,7,0
637,Bobby,1694.63,7,6,8,0
637,Brian,1616.65,7,7,8,0
637,Eric,1485.98,6,6,9,0
637,Barrett,1391.6399999999999,6,6,9,0
637,Pfinn,1496.35,5,4,10,0
637,David,1357.64,5,5,10,0
638,Scott,1790.5,12,11,3,0
638,German,1759.05,11,11,4,0
638,Brian,1668.1399999999999,8,7,7,0
638,Justin,1508.1200000000001,8,7,7,0
638,Diaz,1563.64,7,7,8,0
638,Eric,1507.69,7,6,8,0
638,Bobby,1700.36,6,6,9,0
638,Barrett,1415.17,6,6,9,0
638,Pfinn,1521.13,5,4,10,0
638,David,1354.8600000000001,5,5,10,0
639,German,1790.05,12,11,3,0
639,Scott,1761.63,11,11,4,0
639,Diaz,1568.77,8,7,7,0
639,Justin,1519.1,8,7,7,0
639,Bobby,1691,7,6,8,0
639,Brian,1633.55,7,7,8,0
639,Eric,1467.58,6,6,9,0
639,Barrett,1393.8799999999999,6,6,9,0
639,Pfinn,1479.32,5,4,10,0
639,David,1375.78,5,5,10,0
640,Scott,1720.7,12,11,3,0
640,German,1723.81,11,11,4,0
640,Brian,1647.49,8,7,7,0
640,Diaz,1567.59,8,7,7,0
640,Justin,1523.82,8,7,7,0
640,Bobby,1670.18,6,6,9,0
640,Eric,1467.03,6,6,9,0
640,Barrett,1407.85,6,6,9,0
640,Pfinn,1492.23,5,4,10,0
640,David,1364.22,5,5,10,0
641,Scott,1747.03,12,11,3,0
641,German,1749.77,11,11,4,0
641,Justin,1519.8600000000001,8,7,7,0
641,Bobby,1692.18,7,6,8,0
641,Brian,1646.09,7,7,8,0
641,Diaz,1566.3,7,7,8,0
641,Eric,1512.88,7,6,8,0
641,Barrett,1415.45,7,6,8,0
641,David,1371.47,5,5,10,0
641,Pfinn,1487.13,4,4,11,0
642,German,1789.92,12,11,3,0
642,Scott,1728.55,11,11,4,0
642,Brian,1633.84,8,7,7,0
642,Justin,1537.08,8,7,7,0
642,Diaz,1552.57,7,7,8,0
642,Eric,1478.84,7,6,8,0
642,Bobby,1645.19,6,6,9,0
642,Barrett,1391.32,6,6,9,0
642,Pfinn,1512.85,5,4,10,0
642,David,1366.68,5,5,10,0
643,German,1763.46,12,11,3,0
643,Scott,1742.03,11,11,4,0
643,Justin,1503.29,8,7,7,0
643,Bobby,1695.03,7,6,8,0
643,Brian,1645.35,7,7,8,0
643,Diaz,1564.9,7,7,8,0
643,Eric,1514.34,7,6,8,0
643,Barrett,1405.29,6,6,9,0
643,Pfinn,1482.85,5,4,10,0
643,David,1355.83,5,5,10,0
644,Scott,1788.83,12,11,3,0
644,German,1766.1100000000001,11,11,4,0
644,Diaz,1562.56,8,7,7,0
644,Justin,1523.07,8,7,7,0
644,Bobby,1703.42,7,6,8,0
644,Brian,1660.24,7,7,8,0
644,Barrett,1424.08,7,6,8,0
644,Eric,1463.83,6,6,9,0
644,David,1354.59,5,5,10,0
644,Pfinn,1483.99,4,4,11,0
645,Scott,1758.68,12,11,3,0
645,German,1749.03,11,11,4,0
645,Brian,1647.26,8,7,7,0
645,Diaz,1573.74,8,7,7,0
645,Justin,1518.35,8,7,7,0
645,Bobby,1664.06,6,6,9,0
645,Eric,1444.71,6,6,9,0
645,Barrett,1382.47,6,6,9,0
645,Pfinn,1492.94,5,4,10,0
645,David,1371.38,5,5,10,0
646,Scott,1753.71,12,11,3,0
646,German,1707.84,11,11,4,0
646,Brian,1646.52,8,7,7,0
646,Justin,1527.76,8,7,7,0
646,Diaz,1537.33,7,7,8,0
646,Eric,1472.3899999999999,7,6,8,0
646,Bobby,1664.66,6,6,9,0
646,Barrett,1416.23,6,6,9,0
646,Pfinn,1510.26,5,4,10,0
646,David,1357.48,5,5,10,0
647,German,1818.6,12,11,3,0
647,Scott,1705.3600000000001,11,11,4,0
647,Diaz,1572.08,8,7,7,0
647,Bobby,1708.38,7,6,8,0
647,Brian,1666.62,7,7,8,0
647,Justin,1519.66,7,7,8,0
647,Eric,1487.9,6,6,9,0
647,Barrett,1401.55,6,6,9,0
647,David,1379.8700000000001,6,5,9,0
647,Pfinn,1508.29,5,4,10,0
648,German,1783.93,12,11,3,0
648,Scott,1747.44,11,11,4,0
648,Brian,1652.75,8,7,7,0
648,Diaz,1576.8700000000001,8,7,7,0
648,Justin,1514.99,8,7,7,0
648,Bobby,1679.05,6,6,9,0
648,Eric,1499.25,6,6,9,0
648,Barrett,1384.2,6,6,9,0
648,Pfinn,1502.63,5,4,10,0
648,David,1347.57,5,5,10,0
649,German,1770.7,12,11,3,0
649,Scott,1745.6100000000001,11,11,4,0
649,Justin,1534.39,8,7,7,0
649,Bobby,1691.32,7,6,8,0
649,Brian,1625.08,7,7,8,0
649,Diaz,1563.8600000000001,7,7,8,0
649,Eric,1496.73,7,6,8,0
649,Barrett,1422.08,6,6,9,0
649,Pfinn,1531.77,5,4,10,0
649,David,1374.45,5,5,10,0
650,German,1775.16,12,11,3,0
650,Scott,1729.27,11,11,4,0
650,Brian,1621.67,8,7,7,0
650,Diaz,1558.3600000000001,8,7,7,0
650,Justin,1509.25,8,7,7,0
650,Bobby,1634.81,6,6,9,0
650,Eric,1476.42,6,6,9,0
650,Barrett,1399.21,6,6,9,0
650,Pfinn,1489.36,5,4,10,0
650,David,1346.76,5,5,10,0
651,German,1797.76,12,11,3,0
651,Scott,1752.64,11,11,4,0
651,Brian,1641.1599999999999,8,7,7,0
651,Justin,1530.09,8,7,7,0
651,Diaz,1569.32,7,7,8,0
651,Eric,1508.54,7,6,8,0
651,Barrett,1418.33,7,6,8,0
651,Bobby,1625.8600000000001,6,6,9,0
651,David,1365.51,5,5,10,0
651,Pfinn,1469.49,4,4,11,0
652,German,1746.5,12,11,3,0
652,Scott,1737.74,11,11,4,0
652,Justin,1524.44,8,7,7,0
652,Bobby,1681.78,7,6,8,0
652,Brian,1622.03,7,7,8,0
652,Diaz,1551.1,7,7,8,0
652,Eric,1475.16,7,6,8,0
652,Barrett,1403.3799999999999,6,6,9,0
652,Pfinn,1518.16,5,4,10,0
652,David,1379.52,5,5,10,0
653,German,1764.5,12,11,3,0
653,Scott,1737.41,11,11,4,0
653,Diaz,1565.45,8,7,7,0
653,Justin,1524.88,8,7,7,0
653,Bobby,1713.44,7,6,8,0
653,Brian,1630.56,7,7,8,0
653,Eric,1477.07,6,6,9,0
653,Barrett,1381.59,6,6,9,0
653,Pfinn,1519.61,5,4,10,0
653,David,1354.18,5,5,10,0
654,German,1807.44,12,11,3,0
654,Scott,1752.82,11,11,4,0
654,Diaz,1563.39,8,7,7,0
654,Justin,1523.29,8,7,7,0
654,Bobby,1667.5,7,6,8,0
654,Brian,1624.11,7,7,8,0
654,Eric,1479.27,6,6,9,0
654,Barrett,1384.36,6,6,9,0
654,Pfinn,1494.02,5,4,10,0
654,David,1368.33,5,5,10,0
655,Scott,1784.48,12,11,3,0
655,German,1773.4,11,11,4,0
655,Diaz,1571.76,8,7,7,0
655,Bobby,1687.31,7,6,8,0
655,Brian,1602.84,7,7,8,0
655,Justin,1521.69,7,7,8,0
655,Eric,1488,6,6,9,0
655,David,1389.49,6,5,9,0
655,Barrett,1388.23,6,6,9,0
655,Pfinn,1509.05,5,4,10,0
656,German,1790.45,12,11,3,0
656,Scott,1775.41,11,11,4,0
656,Brian,1667.8,8,7,7,0
656,Diaz,1571.95,8,7,7,0
656,Justin,1514.32,7,7,8,0
656,Barrett,1416.19,7,6,8,0
656,Bobby,1702.49,6,6,9,0
656,Eric,1488.35,6,6,9,0
656,David,1376.15,6,5,9,0
656,Pfinn,1472.46,4,4,11,0
657,German,1799.9,12,11,3,0
657,Scott,1764.71,11,11,4,0
657,Brian,1646.33,8,7,7,0
657,Justin,1532.45,8,7,7,0
657,Diaz,1557.81,7,7,8,0
657,Eric,1485.8,7,6,8,0
657,Bobby,1640.74,6,6,9,0
657,Barrett,1388.36,6,6,9,0
657,Pfinn,1477.05,5,4,10,0
657,David,1386.32,5,5,10,0
658,German,1795.35,12,11,3,0
658,Scott,1781.57,11,11,4,0
658,Diaz,1563.58,8,7,7,0
658,Justin,1521.65,8,7,7,0
658,Bobby,1699.33,7,6,8,0
658,Brian,1642.24,7,7,8,0
658,Barrett,1444.79,7,6,8,0
658,Eric,1468.68,6,6,9,0
658,David,1346.89,5,5,10,0
658,Pfinn,1504.42,4,4,11,0
659,German,1819.24,12,11,3,0
659,Scott,1733.3700000000001,11,11,4,0
659,Diaz,1576.68,8,7,7,0
659,Justin,1529.65,8,7,7,0
659,Bobby,1684.6100000000001,7,6,8,0
659,Brian,1623.87,7,7,8,0
659,Barrett,1429.8799999999999,7,6,8,0
659,Eric,1453.02,6,6,9,0
659,David,1368.93,5,5,10,0
659,Pfinn,1480.94,4,4,11,0
660,Scott,1753.78,12,11,3,0
660,German,1737.56,11,11,4,0
660,Brian,1644.92,8,7,7,0
660,Diaz,1571.24,8,7,7,0
660,Justin,1512.82,7,7,8,0
660,Bobby,1641.01,6,6,9,0
660,Eric,1489.69,6,6,9,0
660,Barrett,1392.42,6,6,9,0
660,David,1381.32,6,5,9,0
660,Pfinn,1490.29,5,4,10,0
661,German,1767.24,12,11,3,0
661,Scott,1755.72,11,11,4,0
661,Diaz,1558.98,8,7,7,0
661,Bobby,1684,7,6,8,0
661,Brian,1601.76,7,7,8,0
661,Justin,1517.44,7,7,8,0
661,Eric,1468.67,6,6,9,0
661,David,1393.01,6,5,9,0
661,Barrett,1386.27,6,6,9,0
661,Pfinn,1485.8,5,4,10,0
662,Scott,1810.3,12,11,3,0
662,German,1745.85,11,11,4,0
662,Diaz,1544.42,8,7,7,0
662,Justin,1529.28,8,7,7,0
662,Bobby,1730.58,7,6,8,0
662,Brian,1627.36,7,7,8,0
662,Eric,1448.35,6,6,9,0
662,Barrett,1406.7,6,6,9,0
662,Pfinn,1490.16,5,4,10,0
662,David,1371.16,5,5,10,0
663,Scott,1745.04,12,11,3,0
663,German,1696.98,11,11,4,0
663,Diaz,1558.93,8,7,7,0
663,Justin,1499.59,8,7,7,0
663,Bobby,1697.88,7,6,8,0
663,Brian,1642.2,7,7,8,0
663,Barrett,1428.04,7,6,8,0
663,Eric,1467.22,6,6,9,0
663,David,1354.7,5,5,10,0
663,Pfinn,1462.89,4,4,11,0
664,Scott,1796.92,12,11,3,0
664,German,1743.96,11,11,4,0
664,Diaz,1561.85,8,7,7,0
664,Justin,1517.51,8,7,7,0
664,Bobby,1688.8700000000001,7,6,8,0
664,Brian,1638.28,7,7,8,0
664,Eric,1471.62,6,6,9,0
664,Barrett,1398.4,6,6,9,0
664,Pfinn,1492.67,5,4,10,0
664,David,1371.63,5,5,10,0
665,German,1849.01,12,11,3,0
665,Scott,1721.3700000000001,11,11,4,0
665,Diaz,1568.52,8,7,7,0
665,Bobby,1663.93,7,6,8,0
665,Brian,1624.1,7,7,8,0
665,Justin,1510.8700000000001,7,7,8,0
665,Eric,1482.1399999999999,6,6,9,0
665,Barrett,1404.71,6,6,9,0
665,David,1369.6,6,5,9,0
665,Pfinn,1514.85,5,4,10,0
666,Scott,1748.25,12,11,3,0
666,German,1753.04,11,11,4,0
666,Brian,1637.49,8,7,7,0
666,Justin,1522.48,8,7,7,0
666,Diaz,1558.82,7,7,8,0
666,Eric,1510.24,7,6,8,0
666,Bobby,1658.09,6,6,9,0
666,Barrett,1394.54,6,6,9,0
666,Pfinn,1521.8700000000001,5,4,10,0
666,David,1367.69,5,5,10,0
667,German,1822.1,12,11,3,0
667,Scott,1728.19,11,11,4,0
667,Diaz,1561.26,8,7,7,0
667,Justin,1514.18,8,7,7,0
667,Bobby,1726.22,7,6,8,0
667,Brian,1631.85,7,7,8,0
667,Eric,1478.96,6,6,9,0
667,Barrett,1378.3,6,6,9,0
667,Pfinn,1461,5,4,10,0
667,David,1368.3,5,5,10,0
668,German,1845.92,12,11,3,0
668,Scott,1736.3400000000001,11,11,4,0
668,Brian,1620.3899999999999,8,7,7,0
668,Justin,1540.16,8,7,7,0
668,Diaz,1576.03,7,7,8,0
668,Eric,1507.33,7,6,8,0
668,Bobby,1653.25,6,6,9,0
668,Barrett,1399.45,6,6,9,0
668,Pfinn,1499.37,5,4,10,0
668,David,1389.2,5,5,10,0
669,German,1784.6,12,11,3,0
669,Scott,1744.31,11,11,4,0
669,Diaz,1572.54,8,7,7,0
669,Bobby,1671.18,7,6,8,0
669,Brian,1634.22,7,7,8,0
669,Justin,1505.14,7,7,8,0
669,Barrett,1402.48,7,6,8,0
669,Eric,1488.27,6,6,9,0
669,David,1387.95,6,5,9,0
669,Pfinn,1472.96,4,4,11,0
670,Scott,1749.65,12,11,3,0
670,German,1738.45,11,11,4,0
670,Brian,1668.82,8,7,7,0
670,Justin,1521.66,8,7,7,0
670,Diaz,1554.96,7,7,8,0
670,Eric,1490.98,7,6,8,0
670,Bobby,1657.25,6,6,9,0
670,Barrett,1393.92,6,6,9,0
670,Pfinn,1499.96,5,4,10,0
670,David,1354.31,5,5,10,0
671,Scott,1771.93,12,11,3,0
671,German,1767.37,11,11,4,0
671,Diaz,1548.93,8,7,7,0
671,Justin,1522.14,8,7,7,0
671,Bobby,1654.78,7,6,8,0
671,Brian,1610.6,7,7,8,0
671,Eric,1463.59,6,6,9,0
671,Barrett,1413.1,6,6,9,0
671,Pfinn,1493.19,5,4,10,0
671,David,1360.44,5,5,10,0
672,German,1817.18,12,11,3,0
672,Scott,1731.39,11,11,4,0
672,Brian,1655.05,8,7,7,0
672,Justin,1519.57,8,7,7,0
672,Diaz,1543.42,7,7,8,0
672,Eric,1474.29,7,6,8,0
672,Bobby,1681.31,6,6,9,0
672,Barrett,1397.67,6,6,9,0
672,Pfinn,1476.11,5,4,10,0
672,David,1358.27,5,5,10,0
673,Scott,1767.22,12,11,3,0
673,German,1765.66,11,11,4,0
673,Brian,1638.8899999999999,8,7,7,0
673,Diaz,1568.67,8,7,7,0
673,Justin,1516.08,8,7,7,0
673,Bobby,1670.16,6,6,9,0
673,Eric,1478.46,6,6,9,0
673,Barrett,1417.98,6,6,9,0
673,Pfinn,1524.69,5,4,10,0
673,David,1354.98,5,5,10,0
674,German,1765.52,12,11,3,0
674,Scott,1710.8600000000001,11,11,4,0
674,Brian,1669.2,8,7,7,0
674,Diaz,1548.44,7,7,8,0
674,Justin,1498.14,7,7,8,0
674,Eric,1494.11,7,6,8,0
674,Barrett,1418.54,7,6,8,0
674,Bobby,1667.76,6,6,9,0
674,David,1361.31,6,5,9,0
674,Pfinn,1460.15,4,4,11,0
675,German,1796.49,12,11,3,0
675,Scott,1765.82,11,11,4,0
675,Justin,1520.28,8,7,7,0
675,Bobby,1693.24,7,6,8,0
675,Brian,1638.61,7,7,8,0
675,Diaz,1563.01,7,7,8,0
675,Eric,1490.3899999999999,7,6,8,0
675,Barrett,1423.19,7,6,8,0
675,David,1375.79,5,5,10,0
675,Pfinn,1483.47,4,4,11,0
676,German,1777.72,12,11,3,0
676,Scott,1712.06,11,11,4,0
676,Diaz,1568.72,8,7,7,0
676,Justin,1529.59,8,7,7,0
676,Bobby,1705.43,7,6,8,0
676,Brian,1642.8,7,7,8,0
676,Eric,1456.12,6,6,9,0
676,Barrett,1395.98,6,6,9,0
676,Pfinn,1496.01,5,4,10,0
676,David,1342.32,5,5,10,0
677,Scott,1759.43,12,11,3,0
677,German,1738.19,11,11,4,0
677,Brian,1643.7,8,7,7,0
677,Diaz,1568.33,8,7,7,0
677,Justin,1536.63,8,7,7,0
677,Barrett,1422.49,7,6,8,0
677,Bobby,1674.96,6,6,9,0
677,Eric,1480.74,6,6,9,0
677,David,1387.18,5,5,10,0
677,Pfinn,1486.81,4,4,11,0
678,German,1803.84,12,11,3,0
678,Scott,1783.97,11,11,4,0
678,Bobby,1682.96,7,6,8,0
678,Brian,1609.9,7,7,8,0
678,Diaz,1536.28,7,7,8,0
678,Justin,1522.58,7,7,8,0
678,Eric,1464.91,7,6,8,0
678,Barrett,1404.26,6,6,9,0
678,David,1381.99,6,5,9,0
678,Pfinn,1517.16,5,4,10,0
679,German,1818.38,12,11,3,0
679,Scott,1769.56,11,11,4,0
679,Brian,1633.23,8,7,7,0
679,Diaz,1577.48,8,7,7,0
679,Justin,1519.76,8,7,7,0
679,Bobby,1665.55,6,6,9,0
679,Eric,1493.22,6,6,9,0
679,Barrett,1417.6399999999999,6,6,9,0
679,Pfinn,1516.07,5,4,10,0
679,David,1361.2,5,5,10,0
680,German,1770.07,12,11,3,0
680,Scott,1740.57,11,11,4,0
680,Diaz,1562.27,8,7,7,0
680,Justin,1510.76,8,7,7,0
680,Bobby,1685.6200000000001,7,6,8,0
680,Brian,1628.3899999999999,7,7,8,0
680,Eric,1482.38,6,6,9,0
680,Barrett,1401.57,6,6,9,0
680,Pfinn,1477.61,5,4,10,0
680,David,1368.1200000000001,5,5,10,0
681,Scott,1757.56,12,11,3,0
681,German,1754.76,11,11,4,0
681,Brian,1649.85,8,7,7,0
681,Diaz,1586.42,8,7,7,0
681,Justin,1519.58,8,7,7,0
681,Barrett,1437.05,7,6,8,0
681,Bobby,1642.22,6,6,9,0
681,Eric,1459.79,6,6,9,0
681,David,1371.48,5,5,10,0
681,Pfinn,1476.27,4,4,11,0
682,Scott,1757.04,12,11,3,0
682,German,1751.8600000000001,11,11,4,0
682,Justin,1521.17,8,7,7,0
682,Bobby,1705.38,7,6,8,0
682,Brian,1605.72,7,7,8,0
682,Diaz,1526.8,7,7,8,0
682,Eric,1487.5,7,6,8,0
682,Barrett,1391.23,6,6,9,0
682,Pfinn,1508.8,5,4,10,0
682,David,1366.54,5,5,10,0
683,German,1830.67,12,11,3,0
683,Scott,1785.49,11,11,4,0
683,Diaz,1572.94,8,7,7,0
683,Bobby,1719.04,7,6,8,0
683,Brian,1609.54,7,7,8,0
683,Justin,1513.64,7,7,8,0
683,Eric,1457.33,6,6,9,0
683,Barrett,1392.9,6,6,9,0
683,David,1382.22,6,5,9,0
683,Pfinn,1478.17,5,4,10,0
684,German,1756.85,12,11,3,0
684,Scott,1722.0900000000001,11,11,4,0
684,Diaz,1557.55,8,7,7,0
684,Justin,1538.81,8,7,7,0
684,Bobby,1722.02,7,6,8,0
684,Brian,1620.86,7,7,8,0
684,Barrett,1396.19,7,6,8,0
684,Eric,1471.12,6,6,9,0
