Team,Points,Wins,pl_wins,Losses,Tie,sim
Brian,1653.02,6,6,9,0,72
Justin,1321.62,0,0,15,0,72
Barrett,1862.8,12,12,3,0,73
German,1878.55,11,10,4,0,73
Scott,1888.88,10,9,5,0,73
David,1706.45,10,9,5,0,73
Eric,1555.75,7,7,8,0,73
Bobby,1715.72,6,5,9,0,73
Brian,1613.72,6,6,9,0,73
PFinn,1654.59,5,5,10,0,73
Diaz,1610.01,5,5,10,0,73
Justin,1427.8400000000001,3,2,12,0,73
PFinn,2077.8,13,12,2,0,74
Barrett,1971.1,11,10,4,0,74
Scott,1770.1,11,11,4,0,74
David,1704.27,10,10,5,0,74
German,1676.8,6,6,9,0,74
Diaz,1551.76,6,5,9,0,74
Bobby,1728.82,5,5,10,0,74
Brian,1637.17,5,4,10,0,74
Eric,1504.66,5,4,10,0,74
Justin,1486.79,3,3,12,0,74
PFinn,1895.37,13,12,2,0,75
Bobby,1973.3600000000001,10,10,5,0,75
Scott,1934.66,10,9,5,0,75
David,1642.44,9,9,6,0,75
Barrett,1798.13,8,7,7,0,75
Brian,1610.37,8,7,7,0,75
Diaz,1601.66,7,7,8,0,75
German,1628.57,5,5,10,0,75
Justin,1375.17,3,2,12,0,75
Eric,1293.9,2,2,13,0,75
Scott,2096.45,13,12,2,0,76
PFinn,1937.27,10,9,5,0,76
Barrett,1911.8,9,9,6,0,76
Diaz,1768.94,9,9,6,0,76
Bobby,1914.83,8,7,7,0,76
German,1839.47,8,8,7,0,76
David,1687.1,8,7,7,0,76
Eric,1470.01,5,4,10,0,76
Brian,1649.54,3,3,12,0,76
Justin,1578.8899999999999,2,2,13,0,76
Scott,2224.25,12,11,3,0,77
PFinn,2026.81,11,10,4,0,77
David,1633.3700000000001,11,10,4,0,77
German,1765.78,8,8,7,0,77
Eric,1850.3700000000001,7,6,8,0,77
Bobby,1797.89,7,7,8,0,77
Diaz,1651.6399999999999,7,7,8,0,77
Brian,1783,6,5,9,0,77
Barrett,1769.09,6,6,9,0,77
Justin,1471.19,0,0,15,0,77
Bobby,1919.63,11,10,4,0,78
PFinn,1870.2,11,10,4,0,78
Scott,1837.5,9,9,6,0,78
David,1770.99,9,8,6,0,78
Diaz,1685.8899999999999,9,8,6,0,78
Barrett,1825.03,8,8,7,0,78
German,1636.51,7,7,8,0,78
Eric,1600.75,6,5,9,0,78
Brian,1627.83,3,3,12,0,78
Justin,1356.23,2,2,13,0,78
Bobby,2187.46,12,11,3,0,79
Scott,1932.76,12,11,3,0,79
PFinn,1972.77,11,10,4,0,79
David,1683,9,8,6,0,79
Brian,1772.44,8,8,7,0,79
German,1690.78,7,7,8,0,79
Barrett,1633.64,5,5,10,0,79
Eric,1549.6,5,5,10,0,79
Diaz,1479.32,5,5,10,0,79
Justin,1290.02,1,0,14,0,79
German,2311.48,14,13,1,0,80
Scott,2260.6,13,12,2,0,80
PFinn,1954.23,9,9,6,0,80
Barrett,1822.07,9,9,6,0,80
David,1708.03,8,7,7,0,80
Bobby,1880.44,7,6,8,0,80
Brian,1675.8,6,6,9,0,80
Diaz,1580.32,4,4,11,0,80
Eric,1618.47,3,3,12,0,80
Justin,1315.48,2,1,13,0,80
Scott,2187.52,13,12,2,0,81
Barrett,1882.88,11,10,4,0,81
German,1936.1,10,9,5,0,81
PFinn,1857.28,9,9,6,0,81
Brian,1742.77,9,8,6,0,81
Bobby,1737.8600000000001,7,7,8,0,81
David,1638.8600000000001,6,6,9,0,81
Diaz,1581.24,6,6,9,0,81
Eric,1461.92,3,2,12,0,81
Justin,1406.25,1,1,14,0,81
German,1965.16,14,13,1,0,82
PFinn,2016.47,12,12,3,0,82
Bobby,1864.13,9,9,6,0,82
Diaz,1687.2,9,9,6,0,82
David,1649.73,8,7,7,0,82
Brian,1735.12,7,6,8,0,82
Barrett,1611.68,5,5,10,0,82
Scott,1584.93,5,4,10,0,82
Eric,1488.25,5,4,10,0,82
Justin,1250.6,1,1,14,0,82
Bobby,1922.89,13,12,2,0,83
German,1958.4,11,10,4,0,83
Scott,1897.01,9,9,6,0,83
Barrett,1843.66,8,7,7,0,83
Eric,1660.32,8,7,7,0,83
Diaz,1580.59,8,7,7,0,83
PFinn,1834.54,7,7,8,0,83
Brian,1752.35,6,6,9,0,83
David,1649.25,5,5,10,0,83
Justin,1290.42,0,0,15,0,83
David,1810.0700000000002,12,11,3,0,84
PFinn,1969.32,10,10,5,0,84
German,1787.93,10,9,5,0,84
Scott,1815.68,8,7,7,0,84
Barrett,1771.16,8,8,7,0,84
Brian,1744.81,8,8,7,0,84
Bobby,1734.83,6,5,9,0,84
Eric,1578.8,6,5,9,0,84
Diaz,1562.11,6,6,9,0,84
Justin,1456.1,1,1,14,0,84
David,1858.17,12,12,3,0,85
German,1928.35,11,10,4,0,85
PFinn,1925.74,11,11,4,0,85
Bobby,2015.49,10,9,5,0,85
Barrett,1900.13,10,9,5,0,85
Brian,1599.45,6,6,9,0,85
Diaz,1476.6,5,4,10,0,85
Scott,1329.47,5,5,10,0,85
Eric,1472.23,4,3,11,0,85
Justin,1367.71,1,1,14,0,85
Scott,2811.51,13,12,2,0,86
German,2057.05,12,12,3,0,86
Barrett,1767.68,9,8,6,0,86
PFinn,1898.6100000000001,8,7,7,0,86
Bobby,2011.3300000000002,7,6,8,0,86
David,1672.69,7,7,8,0,86
Brian,1673.03,6,6,9,0,86
Diaz,1647.07,6,6,9,0,86
Eric,1513.16,5,4,10,0,86
Justin,1351.84,2,2,13,0,86
Bobby,2126.37,11,10,4,0,87
PFinn,1877.32,11,11,4,0,87
Scott,1870.59,11,10,4,0,87
David,1614.89,9,8,6,0,87
Barrett,1791.6299999999999,8,8,7,0,87
German,1790.57,7,6,8,0,87
Diaz,1656.78,6,6,9,0,87
Brian,1653.69,4,4,11,0,87
Justin,1500.9,4,3,11,0,87
Eric,1483.45,4,4,11,0,87
PFinn,1974.56,12,11,3,0,88
Barrett,1965.28,10,10,5,0,88
German,1927.6100000000001,10,10,5,0,88
David,1668.88,9,8,6,0,88
Bobby,2050.98,8,7,7,0,88
Scott,1747.11,7,6,8,0,88
Diaz,1690.56,6,6,9,0,88
Brian,1689.8700000000001,6,6,9,0,88
Eric,1519.12,5,4,10,0,88
Justin,1392.06,2,2,13,0,88
German,2100.07,14,13,1,0,89
PFinn,1837.02,11,11,4,0,89
Bobby,1945.88,9,8,6,0,89
Barrett,1782.3799999999999,8,7,7,0,89
David,1668.54,8,8,7,0,89
Eric,1595.88,8,7,7,0,89
Scott,1849.9,7,6,8,0,89
Diaz,1652.28,6,6,9,0,89
Brian,1657.4,3,3,12,0,89
Justin,1429,1,1,14,0,89
Scott,2088.3,13,12,2,0,90
Bobby,2021.8700000000001,11,10,4,0,90
German,2182.92,10,9,5,0,90
Brian,1752.46,9,9,6,0,90
PFinn,1788.99,8,8,7,0,90
David,1734.19,7,7,8,0,90
Barrett,1840.01,6,5,9,0,90
Diaz,1472.28,5,5,10,0,90
Eric,1532.84,4,3,11,0,90
Justin,1337.85,2,2,13,0,90
PFinn,1935.06,12,11,3,0,91
Bobby,2017.7,11,10,4,0,91
German,2119.78,10,10,5,0,91
Eric,1760.64,10,9,5,0,91
Scott,1755.3600000000001,10,9,5,0,91
David,1655.92,9,8,6,0,91
Diaz,1653.95,5,5,10,0,91
Barrett,1684.44,4,4,11,0,91
Brian,1632.31,4,4,11,0,91
Justin,1328.4,0,0,15,0,91
Bobby,2182.7200000000003,13,12,2,0,92
PFinn,1984.6,12,11,3,0,92
Scott,1885.79,11,10,4,0,92
German,1767.9,9,9,6,0,92
Barrett,1759.04,8,7,7,0,92
Diaz,1634.6299999999999,7,7,8,0,92
David,1599.9,6,6,9,0,92
Brian,1693.71,4,4,11,0,92
Justin,1595.05,3,2,12,0,92
Eric,1537.21,2,2,13,0,92
Bobby,1945.25,13,12,2,0,93
German,2014.1,11,11,4,0,93
PFinn,1890.3,11,10,4,0,93
Eric,1780.6100000000001,9,8,6,0,93
Barrett,1733.02,8,7,7,0,93
Scott,1600.6200000000001,7,6,8,0,93
Diaz,1590.9,6,6,9,0,93
Brian,1593.03,5,5,10,0,93
David,1435.31,4,4,11,0,93
Justin,1233.56,1,1,14,0,93
PFinn,2023.77,13,12,2,0,94
Scott,2312.51,12,11,3,0,94
David,1785.69,9,8,6,0,94
Eric,1726.23,9,9,6,0,94
Barrett,1786.67,8,8,7,0,94
German,1617.39,7,7,8,0,94
Bobby,1769.74,6,5,9,0,94
Brian,1713.16,5,5,10,0,94
Justin,1548.17,4,3,11,0,94
Diaz,1295.23,2,2,13,0,94
Barrett,1857.29,13,12,2,0,95
Scott,2022.21,12,11,3,0,95
PFinn,1961.95,12,11,3,0,95
Bobby,1888.53,9,8,6,0,95
David,1657.95,9,9,6,0,95
Diaz,1615.67,6,6,9,0,95
Eric,1531.22,5,5,10,0,95
German,1586.93,3,3,12,0,95
Brian,1583.67,3,3,12,0,95
Justin,1539.21,3,2,12,0,95
PFinn,1882.53,13,12,2,0,96
German,1973.08,11,11,4,0,96
David,1752.16,10,10,5,0,96
Bobby,1763.38,8,7,7,0,96
Diaz,1612.11,8,7,7,0,96
Scott,1716.25,7,7,8,0,96
Brian,1665.86,6,6,9,0,96
Barrett,1679.98,5,4,10,0,96
Eric,1346.38,4,4,11,0,96
Justin,1393.52,3,2,12,0,96
German,2156.58,13,12,2,0,97
Scott,2013.37,11,11,4,0,97
Bobby,1973.09,10,9,5,0,97
Diaz,1939.32,10,9,5,0,97
PFinn,1953.29,8,8,7,0,97
David,1739.1200000000001,8,7,7,0,97
Barrett,1783.02,5,5,10,0,97
Eric,1673.45,5,4,10,0,97
Justin,1543.14,3,3,12,0,97
Brian,1605.73,2,2,13,0,97
PFinn,1978.7,13,12,2,0,98
German,1908.77,12,12,3,0,98
Barrett,1797.1200000000001,10,9,5,0,98
Scott,1865.74,9,8,6,0,98
Bobby,1831.4,8,7,7,0,98
David,1721.32,7,7,8,0,98
Brian,1602.98,6,6,9,0,98
Diaz,1575.63,5,5,10,0,98
Eric,1349.07,5,4,10,0,98
Justin,1320.82,0,0,15,0,98
Bobby,2121.26,13,12,2,0,99
PFinn,1903.78,10,10,5,0,99
German,1784.18,10,9,5,0,99
David,1725.03,9,9,6,0,99
Barrett,1773,8,7,7,0,99
Scott,1644.97,8,8,7,0,99
Diaz,1621.4099999999999,7,6,8,0,99
Eric,1605.49,6,6,9,0,99
Brian,1556.97,3,3,12,0,99
Justin,1251.92,1,0,14,0,99
Scott,2102.39,13,12,2,0,100
German,2121.01,11,10,4,0,100
PFinn,1962.46,11,11,4,0,100
Barrett,1850.46,10,9,5,0,100
Diaz,1780.67,8,8,7,0,100
Brian,1758.9,7,6,8,0,100
David,1695,7,7,8,0,100
Bobby,1549.98,5,5,10,0,100
Eric,1196.5,3,2,12,0,100
Justin,1273.25,0,0,15,0,100
German,2327.62,13,12,2,0,101
Eric,1704.52,10,9,5,0,101
PFinn,1881.23,9,9,6,0,101
Scott,1879.86,9,8,6,0,101
David,1598.14,9,8,6,0,101
Barrett,1854.49,8,8,7,0,101
Bobby,1944.12,7,6,8,0,101
Brian,1689.1,5,5,10,0,101
Diaz,1303.04,4,4,11,0,101
Justin,1182.1200000000001,1,1,14,0,101
Scott,2172.83,13,12,2,0,102
Bobby,2023.73,12,11,3,0,102
PFinn,2020.45,11,10,4,0,102
Barrett,1853.5,10,9,5,0,102
German,1873.97,8,8,7,0,102
David,1684.75,7,7,8,0,102
Eric,1560.74,5,5,10,0,102
Brian,1681.6,4,4,11,0,102
Diaz,1433.01,3,3,12,0,102
Justin,1301.12,2,1,13,0,102
Barrett,1986.8,12,11,3,0,103
German,1907.26,11,11,4,0,103
Scott,1883.3,10,9,5,0,103
PFinn,1884.3899999999999,9,8,6,0,103
Eric,1551.41,8,7,7,0,103
David,1655.09,7,7,8,0,103
Bobby,1857.85,6,5,9,0,103
Justin,1532.21,5,5,10,0,103
Diaz,1575.87,4,4,11,0,103
Brian,1653.75,3,3,12,0,103
German,2122.41,13,12,2,0,104
Barrett,2087.3,13,12,2,0,104
Scott,1991.4099999999999,10,9,5,0,104
PFinn,1956.15,9,9,6,0,104
Bobby,1934.22,9,8,6,0,104
David,1719.82,7,7,8,0,104
Diaz,1604.8,6,6,9,0,104
Brian,1615.65,3,3,12,0,104
Eric,1309.92,3,2,12,0,104
Justin,1383.59,2,2,13,0,104
Bobby,1998.3400000000001,13,12,2,0,105
German,2272.7599999999998,12,11,3,0,105
Scott,1936.84,10,10,5,0,105
PFinn,1978.86,9,9,6,0,105
David,1787.33,9,8,6,0,105
Barrett,1751.89,7,7,8,0,105
Diaz,1636.63,7,6,8,0,105
Brian,1653.7,5,5,10,0,105
Eric,1480.68,2,1,13,0,105
Justin,1369.8,1,1,14,0,105
PFinn,1976.43,14,13,1,0,106
Diaz,1666.2,10,9,5,0,106
David,1692.5,9,8,6,0,106
Bobby,1926.59,8,7,7,0,106
German,1811.88,8,8,7,0,106
Eric,1773.69,8,8,7,0,106
Brian,1696.18,5,5,10,0,106
Barrett,1669.07,5,5,10,0,106
Scott,1420.1100000000001,5,5,10,0,106
Justin,1381.4,3,2,12,0,106
PFinn,2060.64,13,12,2,0,107
Scott,1816.16,10,9,5,0,107
Bobby,1968.44,9,9,6,0,107
German,1857.32,9,9,6,0,107
Diaz,1726.93,9,9,6,0,107
Barrett,1759.6,7,6,8,0,107
Brian,1697.3899999999999,7,6,8,0,107
David,1674.0900000000001,5,5,10,0,107
Eric,1455.05,4,3,11,0,107
Justin,1492.96,2,2,13,0,107
German,1896.79,12,11,3,0,108
PFinn,1853.59,12,12,3,0,108
Bobby,1871.76,9,9,6,0,108
David,1693.77,9,8,6,0,108
Barrett,1725.3600000000001,7,7,8,0,108
Diaz,1704.29,7,6,8,0,108
Justin,1661.3799999999999,6,5,9,0,108
Eric,1557.36,5,5,10,0,108
Brian,1656.51,4,3,11,0,108
Scott,1584.58,4,4,11,0,108
German,1875.43,13,12,2,0,109
Scott,2281.79,11,10,4,0,109
PFinn,1794.84,10,10,5,0,109
Diaz,1657.52,10,10,5,0,109
Barrett,1705.28,8,7,7,0,109
Bobby,1734.75,7,6,8,0,109
Brian,1619.7,7,7,8,0,109
David,1626.47,6,6,9,0,109
Eric,1437.08,2,1,13,0,109
Justin,1465.88,1,1,14,0,109
Scott,1991.95,13,12,2,0,110
PFinn,1877.1100000000001,12,12,3,0,110
Barrett,1790.25,10,9,5,0,110
Bobby,1752.6200000000001,7,7,8,0,110
Brian,1608.5,7,6,8,0,110
German,1597.49,7,6,8,0,110
David,1590.94,7,7,8,0,110
Diaz,1530.92,7,7,8,0,110
Eric,1443.16,5,4,10,0,110
Justin,1358.99,0,0,15,0,110
German,2237.99,11,10,4,0,111
Scott,2048.72,11,10,4,0,111
Bobby,1998.69,9,9,6,0,111
PFinn,1932.48,9,9,6,0,111
Barrett,1808.1100000000001,9,8,6,0,111
Brian,1672.85,7,6,8,0,111
Diaz,1532.47,6,6,9,0,111
David,1652.46,5,5,10,0,111
Eric,1495.1399999999999,5,4,10,0,111
Justin,1377.31,3,3,12,0,111
Scott,2510.5,14,13,1,0,112
German,1941.6,11,10,4,0,112
Diaz,1911.6399999999999,9,9,6,0,112
Brian,1761.82,9,8,6,0,112
Bobby,1894.3,8,8,7,0,112
Barrett,1782.42,8,7,7,0,112
PFinn,1833.24,6,6,9,0,112
Eric,1587.56,6,5,9,0,112
David,1712.27,4,4,11,0,112
Justin,1408.36,0,0,15,0,112
PFinn,1919.95,12,11,3,0,113
Scott,1928.8999999999999,11,10,4,0,113
German,1952.07,10,10,5,0,113
Bobby,1887.5,9,8,6,0,113
David,1755.83,9,8,6,0,113
Eric,1588.2,8,7,7,0,113
Barrett,1732.7,6,6,9,0,113
Diaz,1624.62,6,6,9,0,113
Brian,1581.59,4,4,11,0,113
Justin,1122.48,0,0,15,0,113
Bobby,2048.11,12,11,3,0,114
Barrett,1952.37,11,10,4,0,114
PFinn,1887.97,11,10,4,0,114
Scott,1927.21,9,9,6,0,114
Eric,1697.34,7,6,8,0,114
David,1690.64,7,7,8,0,114
German,1529.93,6,6,9,0,114
Brian,1665.57,5,5,10,0,114
Diaz,1573.43,4,3,11,0,114
Justin,1454.47,3,3,12,0,114
Bobby,2129.41,13,12,2,0,115
Scott,2267.71,12,11,3,0,115
PFinn,2046.17,11,10,4,0,115
Barrett,1835.57,8,7,7,0,115
Brian,1696.52,8,8,7,0,115
Diaz,1729.42,6,6,9,0,115
German,1669.5,6,6,9,0,115
David,1611.76,6,6,9,0,115
Eric,1370.35,3,3,12,0,115
Justin,1376.16,2,1,13,0,115
German,2115.46,13,13,2,0,116
PFinn,2018.34,11,10,4,0,116
Scott,1962.17,10,9,5,0,116
Bobby,1817.47,8,7,7,0,116
Diaz,1580.46,8,8,7,0,116
Barrett,1816.71,7,7,8,0,116
David,1745.63,7,6,8,0,116
Brian,1736.42,6,6,9,0,116
Eric,1411.15,3,2,12,0,116
Justin,1411.24,2,2,13,0,116
German,2213.89,13,12,2,0,117
David,1815.5,11,10,4,0,117
PFinn,1831.23,10,10,5,0,117
Bobby,1755.17,8,7,7,0,117
Barrett,1719.28,8,8,7,0,117
Diaz,1629.18,8,7,7,0,117
Brian,1703.02,7,7,8,0,117
Scott,1547.21,5,5,10,0,117
Eric,1514.7,4,3,11,0,117
Justin,1370.55,1,1,14,0,117
Bobby,2129.39,13,12,2,0,118
Scott,1894.94,11,10,4,0,118
German,2088.77,10,9,5,0,118
PFinn,1941.6299999999999,9,9,6,0,118
Diaz,1774.89,9,9,6,0,118
Brian,1707.13,7,7,8,0,118
Barrett,1794.23,6,5,9,0,118
David,1577.25,5,5,10,0,118
Justin,1428.35,3,2,12,0,118
Eric,1308.26,2,2,13,0,118
Bobby,1998.8400000000001,12,11,3,0,119
Scott,1947.6200000000001,11,11,4,0,119
PFinn,1807.15,10,9,5,0,119
German,1823.48,9,9,6,0,119
David,1671.7,8,8,7,0,119
Barrett,1705.36,7,6,8,0,119
Diaz,1670.24,7,6,8,0,119
Brian,1663.65,5,5,10,0,119
Eric,1499.73,3,3,12,0,119
Justin,1446.58,3,2,12,0,119
Bobby,2077.52,12,11,3,0,120
Scott,2037.89,11,10,4,0,120
Diaz,1899.12,9,9,6,0,120
PFinn,1857.28,9,8,6,0,120
David,1757.67,8,7,7,0,120
Brian,1729.82,7,7,8,0,120
German,1599.3500000000001,7,7,8,0,120
Eric,1655.59,6,5,9,0,120
Barrett,1660.09,4,4,11,0,120
Justin,1510.5,2,2,13,0,120
David,1838.57,12,11,3,0,121
Bobby,2504.48,11,10,4,0,121
Barrett,1859.99,10,10,5,0,121
PFinn,1868.6399999999999,9,8,6,0,121
German,1745.71,9,9,6,0,121
Diaz,1748.82,8,7,7,0,121
Scott,1769.42,7,7,8,0,121
Eric,1431.02,5,4,10,0,121
Brian,1633.93,3,3,12,0,121
Justin,1360.32,1,1,14,0,121
German,1880.1200000000001,13,12,2,0,122
Bobby,2004.24,11,10,4,0,122
PFinn,1885.23,9,9,6,0,122
Scott,1692.02,9,9,6,0,122
David,1687.67,8,7,7,0,122
Eric,1665.68,7,6,8,0,122
Barrett,1745.98,6,6,9,0,122
Diaz,1650.33,6,5,9,0,122
Brian,1642.37,5,5,10,0,122
Justin,1262.11,1,1,14,0,122
Bobby,1848.39,11,11,4,0,123
PFinn,1785.3600000000001,11,10,4,0,123
Scott,1826.92,10,9,5,0,123
David,1661.07,9,9,6,0,123
Brian,1675.95,8,7,7,0,123
Barrett,1597.6100000000001,8,7,7,0,123
German,1695.53,6,6,9,0,123
Diaz,1484.15,6,6,9,0,123
Eric,1498.37,3,3,12,0,123
Justin,1426.53,3,2,12,0,123
German,2108.13,12,11,3,0,124
PFinn,1960.93,12,12,3,0,124
Bobby,1932.52,9,8,6,0,124
Scott,1919.04,9,8,6,0,124
Diaz,1583.44,7,7,8,0,124
Barrett,1719.42,6,6,9,0,124
Brian,1702.45,6,6,9,0,124
Eric,1595.41,6,6,9,0,124
David,1574.65,6,5,9,0,124
Justin,1348.72,2,1,13,0,124
PFinn,1840.75,12,12,3,0,125
Scott,1871.63,11,10,4,0,125
German,1853.73,10,9,5,0,125
Barrett,1773.16,10,9,5,0,125
David,1598,8,8,7,0,125
Bobby,1702.8400000000001,7,6,8,0,125
Diaz,1598.33,6,6,9,0,125
Eric,1630.96,5,4,10,0,125
Brian,1593.92,4,4,11,0,125
Justin,1444.61,2,2,13,0,125
Scott,2500.53,13,12,2,0,126
PFinn,2152.57,12,11,3,0,126
Bobby,1924.7,9,8,6,0,126
David,1752.51,9,8,6,0,126
Diaz,1713.21,8,8,7,0,126
German,1613.6200000000001,7,7,8,0,126
Barrett,1792.95,6,6,9,0,126
Brian,1704.15,6,6,9,0,126
Justin,1320.27,3,2,12,0,126
Eric,1385.41,2,2,13,0,126
Scott,2334.27,14,13,1,0,127
PFinn,1934.99,10,10,5,0,127
Bobby,1862.71,9,8,6,0,127
German,1847.35,9,8,6,0,127
David,1675.04,9,8,6,0,127
Diaz,1642.23,7,7,8,0,127
Brian,1616.37,6,6,9,0,127
Barrett,1591.77,6,6,9,0,127
Eric,1324.08,5,4,10,0,127
Justin,1284.67,0,0,15,0,127
PFinn,1989.68,13,12,2,0,128
Bobby,1932.33,11,11,4,0,128
Barrett,2073.09,10,9,5,0,128
German,1834.34,9,9,6,0,128
Brian,1715.04,9,8,6,0,128
David,1682.71,7,7,8,0,128
Scott,1610.18,7,7,8,0,128
Diaz,1611.75,6,5,9,0,128
Eric,1553.81,2,1,13,0,128
Justin,1306.8,1,1,14,0,128
Barrett,1795.08,11,10,4,0,129
David,1753.96,11,11,4,0,129
German,1817.49,10,9,5,0,129
PFinn,1805.19,10,10,5,0,129
Diaz,1630.3899999999999,8,7,7,0,129
Brian,1615.8600000000001,7,7,8,0,129
Bobby,1761.41,6,5,9,0,129
Scott,1558.42,6,6,9,0,129
Eric,1527.53,6,5,9,0,129
Justin,1173.73,0,0,15,0,129
PFinn,1997.3799999999999,12,12,3,0,130
German,2008.59,11,10,4,0,130
Diaz,1742.46,9,8,6,0,130
David,1643.21,8,8,7,0,130
Eric,1612.18,8,7,7,0,130
Bobby,1840.76,7,7,8,0,130
Brian,1702.44,7,6,8,0,130
Scott,1640.16,6,6,9,0,130
Barrett,1646.7,5,4,10,0,130
Justin,1439.53,2,2,13,0,130
Scott,1920.76,13,12,2,0,131
Bobby,2111.03,12,11,3,0,131
PFinn,1901.28,11,11,4,0,131
German,1870.35,10,9,5,0,131
Barrett,1741.47,7,6,8,0,131
Diaz,1508.22,7,7,8,0,131
Brian,1702.73,6,6,9,0,131
David,1587.31,6,6,9,0,131
Eric,1405.88,3,2,12,0,131
Justin,1339.72,0,0,15,0,131
Scott,2710,14,13,1,0,132
Bobby,1988.8200000000002,11,10,4,0,132
PFinn,1973.17,11,11,4,0,132
German,1901.3799999999999,9,8,6,0,132
Barrett,1852.97,9,8,6,0,132
David,1656.16,6,6,9,0,132
Eric,1381.14,5,5,10,0,132
Diaz,1520.6,4,4,11,0,132
Brian,1643.84,3,3,12,0,132
Justin,1340.4,3,2,12,0,132
Barrett,1834.48,10,9,5,0,133
PFinn,1765.94,10,9,5,0,133
David,1633.01,10,10,5,0,133
Scott,1788.23,9,8,6,0,133
Diaz,1648.53,8,8,7,0,133
Brian,1630.3899999999999,8,7,7,0,133
Bobby,1724.24,7,7,8,0,133
German,1635.63,7,7,8,0,133
Eric,1439.39,3,3,12,0,133
Justin,1426.91,3,2,12,0,133
Scott,1947.8,13,12,2,0,134
Barrett,1900.35,12,11,3,0,134
Bobby,1885.8200000000002,10,9,5,0,134
PFinn,1837.16,8,8,7,0,134
David,1714.96,8,8,7,0,134
German,1664.47,7,6,8,0,134
Diaz,1539.1,7,7,8,0,134
Brian,1660.79,5,5,10,0,134
Eric,1536.52,5,4,10,0,134
Justin,1194.32,0,0,15,0,134
Bobby,2129.88,13,12,2,0,135
David,1683.3400000000001,11,10,4,0,135
PFinn,1771.93,10,10,5,0,135
Scott,1878.6000000000001,9,8,6,0,135
German,1680.96,9,8,6,0,135
Brian,1725.61,8,8,7,0,135
Diaz,1528.78,6,6,9,0,135
Barrett,1480.07,4,4,11,0,135
Justin,1488.34,3,3,12,0,135
Eric,1319.47,2,1,13,0,135
Bobby,2108.59,12,11,3,0,136
PFinn,1951.18,12,12,3,0,136
German,1804.8,11,10,4,0,136
David,1760.41,10,9,5,0,136
Scott,1706.5900000000001,9,8,6,0,136
Barrett,1758.9099999999999,7,7,8,0,136
Brian,1639.58,5,5,10,0,136
Diaz,1607.53,5,5,10,0,136
Justin,1422.07,3,2,12,0,136
Eric,1396.77,1,1,14,0,136
PFinn,1918.76,12,12,3,0,137
German,1869.09,12,11,3,0,137
Bobby,1812.95,10,10,5,0,137
David,1635.28,9,8,6,0,137
Brian,1730.27,8,7,7,0,137
Barrett,1718.96,6,6,9,0,137
Scott,1697.8,6,5,9,0,137
Eric,1466.47,6,5,9,0,137
Diaz,1488.55,5,5,10,0,137
Justin,1343.96,1,1,14,0,137
David,1687.63,10,10,5,0,138
Barrett,1675.3799999999999,10,9,5,0,138
Bobby,1802.9,9,9,6,0,138
Brian,1795.32,9,8,6,0,138
PFinn,1779.39,9,9,6,0,138
German,1726.3700000000001,8,7,7,0,138
Scott,1708.13,7,6,8,0,138
Diaz,1601.94,5,5,10,0,138
Eric,1438.68,5,4,10,0,138
Justin,1508.98,3,3,12,0,138
Scott,2092.44,14,13,1,0,139
PFinn,1866.11,11,10,4,0,139
David,1670.25,9,8,6,0,139
Barrett,1779.03,8,8,7,0,139
Bobby,1758.22,8,8,7,0,139
Brian,1668.83,8,7,7,0,139
Eric,1676.85,6,6,9,0,139
German,1635.51,5,5,10,0,139
Diaz,1539.1,4,4,11,0,139
Justin,1410.48,2,1,13,0,139
Scott,2076.64,12,11,3,0,140
Barrett,1915.23,12,11,3,0,140
German,1906.74,12,11,3,0,140
PFinn,1882.13,9,9,6,0,140
Bobby,1908.82,7,6,8,0,140
David,1767.3,7,7,8,0,140
Eric,1696.71,7,6,8,0,140
Brian,1735.71,4,4,11,0,140
Diaz,1381.76,4,4,11,0,140
Justin,1382.77,1,1,14,0,140
Scott,2321.31,14,13,1,0,141
German,2107.05,12,11,3,0,141
PFinn,1875.45,9,9,6,0,141
Barrett,1799.6,9,8,6,0,141
Bobby,1823.6200000000001,8,7,7,0,141
Eric,1620.09,7,6,8,0,141
Diaz,1615.92,7,7,8,0,141
David,1559.74,5,5,10,0,141
Brian,1610.6100000000001,4,4,11,0,141
Justin,1392.67,0,0,15,0,141
Scott,1975.77,11,10,4,0,142
Barrett,1892.92,11,10,4,0,142
Bobby,1905.34,9,8,6,0,142
PFinn,1869.38,9,8,6,0,142
German,1805.1200000000001,8,8,7,0,142
David,1724.75,8,8,7,0,142
Diaz,1641.73,8,8,7,0,142
Brian,1790.02,5,5,10,0,142
Eric,1547.06,5,4,10,0,142
Justin,1307.99,1,1,14,0,142
Bobby,2139.57,13,12,2,0,143
German,1903.97,11,10,4,0,143
PFinn,1998.49,10,10,5,0,143
Barrett,1831.32,9,8,6,0,143
Eric,1891.69,8,7,7,0,143
Scott,1738.8899999999999,6,5,9,0,143
Diaz,1536.57,6,6,9,0,143
David,1666.5900000000001,5,5,10,0,143
Brian,1561.4,4,4,11,0,143
Justin,1348.72,3,3,12,0,143
PFinn,1838.58,12,11,3,0,144
Bobby,1886.34,10,9,5,0,144
Barrett,1803.22,10,10,5,0,144
Diaz,1673.46,8,8,7,0,144
Eric,1665.46,8,7,7,0,144
Brian,1604.93,8,8,7,0,144
David,1672.04,7,6,8,0,144
Scott,1599.39,7,6,8,0,144
German,1505.08,4,4,11,0,144
