Team,Points,Wins,pl_wins,Losses,Tie,sim
Brazil,1802,8,8,6,0,584
Rebecca,1743.5,8,8,6,0,584
Jersey,1723,8,8,6,0,584
Ford,1828.5,7,7,7,0,584
Kral,1661.5,7,7,7,0,584
Jangaard,1620,7,7,7,0,584
Bethany,1618.5,7,7,7,0,584
Scott,1497.5,5,5,9,0,584
Burg,1448,4,4,10,0,584
Wikle,1692,9,9,5,0,585
Brazil,1802,8,8,6,0,585
Rebecca,1743.5,8,8,6,0,585
Jersey,1723,8,8,6,0,585
Ford,1828.5,7,7,7,0,585
Kral,1661.5,7,7,7,0,585
Jangaard,1620,7,7,7,0,585
Bethany,1618.5,7,7,7,0,585
Scott,1497.5,5,5,9,0,585
Burg,1448,4,4,10,0,585
Wikle,1692,9,9,5,0,586
Brazil,1802,8,8,6,0,586
Rebecca,1743.5,8,8,6,0,586
Jersey,1723,8,8,6,0,586
Ford,1828.5,7,7,7,0,586
Kral,1661.5,7,7,7,0,586
Jangaard,1620,7,7,7,0,586
Bethany,1618.5,7,7,7,0,586
Scott,1497.5,5,5,9,0,586
Burg,1448,4,4,10,0,586
Wikle,1692,9,9,5,0,587
Brazil,1802,8,8,6,0,587
Rebecca,1743.5,8,8,6,0,587
Jersey,1723,8,8,6,0,587
Ford,1828.5,7,7,7,0,587
Kral,1661.5,7,7,7,0,587
Jangaard,1620,7,7,7,0,587
Bethany,1618.5,7,7,7,0,587
Scott,1497.5,5,5,9,0,587
Burg,1448,4,4,10,0,587
Wikle,1692,9,9,5,0,588
Brazil,1802,8,8,6,0,588
Rebecca,1743.5,8,8,6,0,588
Jersey,1723,8,8,6,0,588
Ford,1828.5,7,7,7,0,588
Kral,1661.5,7,7,7,0,588
Jangaard,1620,7,7,7,0,588
Bethany,1618.5,7,7,7,0,588
Scott,1497.5,5,5,9,0,588
Burg,1448,4,4,10,0,588
Wikle,1692,9,9,5,0,589
Brazil,1802,8,8,6,0,589
Rebecca,1743.5,8,8,6,0,589
Jersey,1723,8,8,6,0,589
Ford,1828.5,7,7,7,0,589
Kral,1661.5,7,7,7,0,589
Jangaard,1620,7,7,7,0,589
Bethany,1618.5,7,7,7,0,589
Scott,1497.5,5,5,9,0,589
Burg,1448,4,4,10,0,589
Wikle,1692,9,9,5,0,590
Brazil,1802,8,8,6,0,590
Rebecca,1743.5,8,8,6,0,590
Jersey,1723,8,8,6,0,590
Ford,1828.5,7,7,7,0,590
Kral,1661.5,7,7,7,0,590
Jangaard,1620,7,7,7,0,590
Bethany,1618.5,7,7,7,0,590
Scott,1497.5,5,5,9,0,590
Burg,1448,4,4,10,0,590
Wikle,1692,9,9,5,0,591
Brazil,1802,8,8,6,0,591
Rebecca,1743.5,8,8,6,0,591
Jersey,1723,8,8,6,0,591
Ford,1828.5,7,7,7,0,591
Kral,1661.5,7,7,7,0,591
Jangaard,1620,7,7,7,0,591
Bethany,1618.5,7,7,7,0,591
Scott,1497.5,5,5,9,0,591
Burg,1448,4,4,10,0,591
Wikle,1692,9,9,5,0,592
Brazil,1802,8,8,6,0,592
Rebecca,1743.5,8,8,6,0,592
Jersey,1723,8,8,6,0,592
Ford,1828.5,7,7,7,0,592
Kral,1661.5,7,7,7,0,592
Jangaard,1620,7,7,7,0,592
Bethany,1618.5,7,7,7,0,592
Scott,1497.5,5,5,9,0,592
Burg,1448,4,4,10,0,592
Wikle,1692,9,9,5,0,593
Brazil,1802,8,8,6,0,593
Rebecca,1743.5,8,8,6,0,593
Jersey,1723,8,8,6,0,593
Ford,1828.5,7,7,7,0,593
Kral,1661.5,7,7,7,0,593
Jangaard,1620,7,7,7,0,593
Bethany,1618.5,7,7,7,0,593
Scott,1497.5,5,5,9,0,593
Burg,1448,4,4,10,0,593
Wikle,1692,9,9,5,0,594
Brazil,1802,8,8,6,0,594
Rebecca,1743.5,8,8,6,0,594
Jersey,1723,8,8,6,0,594
Ford,1828.5,7,7,7,0,594
Kral,1661.5,7,7,7,0,594
Jangaard,1620,7,7,7,0,594
Bethany,1618.5,7,7,7,0,594
Scott,1497.5,5,5,9,0,594
Burg,1448,4,4,10,0,594
Wikle,1692,9,9,5,0,595
Brazil,1802,8,8,6,0,595
Rebecca,1743.5,8,8,6,0,595
Jersey,1723,8,8,6,0,595
Ford,1828.5,7,7,7,0,595
Kral,1661.5,7,7,7,0,595
Jangaard,1620,7,7,7,0,595
Bethany,1618.5,7,7,7,0,595
Scott,1497.5,5,5,9,0,595
Burg,1448,4,4,10,0,595
Wikle,1692,9,9,5,0,596
Brazil,1802,8,8,6,0,596
Rebecca,1743.5,8,8,6,0,596
Jersey,1723,8,8,6,0,596
Ford,1828.5,7,7,7,0,596
Kral,1661.5,7,7,7,0,596
Jangaard,1620,7,7,7,0,596
Bethany,1618.5,7,7,7,0,596
Scott,1497.5,5,5,9,0,596
Burg,1448,4,4,10,0,596
Wikle,1692,9,9,5,0,597
Brazil,1802,8,8,6,0,597
Rebecca,1743.5,8,8,6,0,597
Jersey,1723,8,8,6,0,597
Ford,1828.5,7,7,7,0,597
Kral,1661.5,7,7,7,0,597
Jangaard,1620,7,7,7,0,597
Bethany,1618.5,7,7,7,0,597
Scott,1497.5,5,5,9,0,597
Burg,1448,4,4,10,0,597
Wikle,1692,9,9,5,0,598
Brazil,1802,8,8,6,0,598
Rebecca,1743.5,8,8,6,0,598
Jersey,1723,8,8,6,0,598
Ford,1828.5,7,7,7,0,598
Kral,1661.5,7,7,7,0,598
Jangaard,1620,7,7,7,0,598
Bethany,1618.5,7,7,7,0,598
Scott,1497.5,5,5,9,0,598
Burg,1448,4,4,10,0,598
Wikle,1692,9,9,5,0,599
Brazil,1802,8,8,6,0,599
Rebecca,1743.5,8,8,6,0,599
Jersey,1723,8,8,6,0,599
Ford,1828.5,7,7,7,0,599
Kral,1661.5,7,7,7,0,599
Jangaard,1620,7,7,7,0,599
Bethany,1618.5,7,7,7,0,599
Scott,1497.5,5,5,9,0,599
Burg,1448,4,4,10,0,599
Wikle,1692,9,9,5,0,600
Brazil,1802,8,8,6,0,600
Rebecca,1743.5,8,8,6,0,600
Jersey,1723,8,8,6,0,600
Ford,1828.5,7,7,7,0,600
Kral,1661.5,7,7,7,0,600
Jangaard,1620,7,7,7,0,600
Bethany,1618.5,7,7,7,0,600
Scott,1497.5,5,5,9,0,600
Burg,1448,4,4,10,0,600
Wikle,1692,9,9,5,0,601
Brazil,1802,8,8,6,0,601
Rebecca,1743.5,8,8,6,0,601
Jersey,1723,8,8,6,0,601
Ford,1828.5,7,7,7,0,601
Kral,1661.5,7,7,7,0,601
Jangaard,1620,7,7,7,0,601
Bethany,1618.5,7,7,7,0,601
Scott,1497.5,5,5,9,0,601
Burg,1448,4,4,10,0,601
Wikle,1692,9,9,5,0,602
Brazil,1802,8,8,6,0,602
Rebecca,1743.5,8,8,6,0,602
Jersey,1723,8,8,6,0,602
Ford,1828.5,7,7,7,0,602
Kral,1661.5,7,7,7,0,602
Jangaard,1620,7,7,7,0,602
Bethany,1618.5,7,7,7,0,602
Scott,1497.5,5,5,9,0,602
Burg,1448,4,4,10,0,602
Wikle,1692,9,9,5,0,603
Brazil,1802,8,8,6,0,603
Rebecca,1743.5,8,8,6,0,603
Jersey,1723,8,8,6,0,603
Ford,1828.5,7,7,7,0,603
Kral,1661.5,7,7,7,0,603
Jangaard,1620,7,7,7,0,603
Bethany,1618.5,7,7,7,0,603
Scott,1497.5,5,5,9,0,603
Burg,1448,4,4,10,0,603
Wikle,1692,9,9,5,0,604
Brazil,1802,8,8,6,0,604
Rebecca,1743.5,8,8,6,0,604
Jersey,1723,8,8,6,0,604
Ford,1828.5,7,7,7,0,604
Kral,1661.5,7,7,7,0,604
Jangaard,1620,7,7,7,0,604
Bethany,1618.5,7,7,7,0,604
Scott,1497.5,5,5,9,0,604
Burg,1448,4,4,10,0,604
Wikle,1692,9,9,5,0,605
Brazil,1802,8,8,6,0,605
Rebecca,1743.5,8,8,6,0,605
Jersey,1723,8,8,6,0,605
Ford,1828.5,7,7,7,0,605
Kral,1661.5,7,7,7,0,605
Jangaard,1620,7,7,7,0,605
Bethany,1618.5,7,7,7,0,605
Scott,1497.5,5,5,9,0,605
Burg,1448,4,4,10,0,605
Wikle,1692,9,9,5,0,606
Brazil,1802,8,8,6,0,606
Rebecca,1743.5,8,8,6,0,606
Jersey,1723,8,8,6,0,606
Ford,1828.5,7,7,7,0,606
Kral,1661.5,7,7,7,0,606
Jangaard,1620,7,7,7,0,606
Bethany,1618.5,7,7,7,0,606
Scott,1497.5,5,5,9,0,606
Burg,1448,4,4,10,0,606
Wikle,1692,9,9,5,0,607
Brazil,1802,8,8,6,0,607
Rebecca,1743.5,8,8,6,0,607
Jersey,1723,8,8,6,0,607
Ford,1828.5,7,7,7,0,607
Kral,1661.5,7,7,7,0,607
Jangaard,1620,7,7,7,0,607
Bethany,1618.5,7,7,7,0,607
Scott,1497.5,5,5,9,0,607
Burg,1448,4,4,10,0,607
Wikle,1692,9,9,5,0,608
Brazil,1802,8,8,6,0,608
Rebecca,1743.5,8,8,6,0,608
Jersey,1723,8,8,6,0,608
Ford,1828.5,7,7,7,0,608
Kral,1661.5,7,7,7,0,608
Jangaard,1620,7,7,7,0,608
Bethany,1618.5,7,7,7,0,608
Scott,1497.5,5,5,9,0,608
Burg,1448,4,4,10,0,608
Wikle,1692,9,9,5,0,609
Brazil,1802,8,8,6,0,609
Rebecca,1743.5,8,8,6,0,609
Jersey,1723,8,8,6,0,609
Ford,1828.5,7,7,7,0,609
Kral,1661.5,7,7,7,0,609
Jangaard,1620,7,7,7,0,609
Bethany,1618.5,7,7,7,0,609
Scott,1497.5,5,5,9,0,609
Burg,1448,4,4,10,0,609
Wikle,1692,9,9,5,0,610
Brazil,1802,8,8,6,0,610
Rebecca,1743.5,8,8,6,0,610
Jersey,1723,8,8,6,0,610
Ford,1828.5,7,7,7,0,610
Kral,1661.5,7,7,7,0,610
Jangaard,1620,7,7,7,0,610
Bethany,1618.5,7,7,7,0,610
Scott,1497.5,5,5,9,0,610
Burg,1448,4,4,10,0,610
Wikle,1692,9,9,5,0,611
Brazil,1802,8,8,6,0,611
Rebecca,1743.5,8,8,6,0,611
Jersey,1723,8,8,6,0,611
Ford,1828.5,7,7,7,0,611
Kral,1661.5,7,7,7,0,611
Jangaard,1620,7,7,7,0,611
Bethany,1618.5,7,7,7,0,611
Scott,1497.5,5,5,9,0,611
Burg,1448,4,4,10,0,611
Wikle,1692,9,9,5,0,612
Brazil,1802,8,8,6,0,612
Rebecca,1743.5,8,8,6,0,612
Jersey,1723,8,8,6,0,612
Ford,1828.5,7,7,7,0,612
Kral,1661.5,7,7,7,0,612
Jangaard,1620,7,7,7,0,612
Bethany,1618.5,7,7,7,0,612
Scott,1497.5,5,5,9,0,612
Burg,1448,4,4,10,0,612
Wikle,1692,9,9,5,0,613
Brazil,1802,8,8,6,0,613
Rebecca,1743.5,8,8,6,0,613
Jersey,1723,8,8,6,0,613
Ford,1828.5,7,7,7,0,613
Kral,1661.5,7,7,7,0,613
Jangaard,1620,7,7,7,0,613
Bethany,1618.5,7,7,7,0,613
Scott,1497.5,5,5,9,0,613
Burg,1448,4,4,10,0,613
Wikle,1692,9,9,5,0,614
Brazil,1802,8,8,6,0,614
Rebecca,1743.5,8,8,6,0,614
Jersey,1723,8,8,6,0,614
Ford,1828.5,7,7,7,0,614
Kral,1661.5,7,7,7,0,614
Jangaard,1620,7,7,7,0,614
Bethany,1618.5,7,7,7,0,614
Scott,1497.5,5,5,9,0,614
Burg,1448,4,4,10,0,614
Wikle,1692,9,9,5,0,615
Brazil,1802,8,8,6,0,615
Rebecca,1743.5,8,8,6,0,615
Jersey,1723,8,8,6,0,615
Ford,1828.5,7,7,7,0,615
Kral,1661.5,7,7,7,0,615
Jangaard,1620,7,7,7,0,615
Bethany,1618.5,7,7,7,0,615
Scott,1497.5,5,5,9,0,615
Burg,1448,4,4,10,0,615
Wikle,1692,9,9,5,0,616
Brazil,1802,8,8,6,0,616
Rebecca,1743.5,8,8,6,0,616
Jersey,1723,8,8,6,0,616
Ford,1828.5,7,7,7,0,616
Kral,1661.5,7,7,7,0,616
Jangaard,1620,7,7,7,0,616
Bethany,1618.5,7,7,7,0,616
Scott,1497.5,5,5,9,0,616
Burg,1448,4,4,10,0,616
Wikle,1692,9,9,5,0,617
Brazil,1802,8,8,6,0,617
Rebecca,1743.5,8,8,6,0,617
Jersey,1723,8,8,6,0,617
Ford,1828.5,7,7,7,0,617
Kral,1661.5,7,7,7,0,617
Jangaard,1620,7,7,7,0,617
Bethany,1618.5,7,7,7,0,617
Scott,1497.5,5,5,9,0,617
Burg,1448,4,4,10,0,617
Wikle,1692,9,9,5,0,618
Brazil,1802,8,8,6,0,618
Rebecca,1743.5,8,8,6,0,618
Jersey,1723,8,8,6,0,618
Ford,1828.5,7,7,7,0,618
Kral,1661.5,7,7,7,0,618
Jangaard,1620,7,7,7,0,618
Bethany,1618.5,7,7,7,0,618
Scott,1497.5,5,5,9,0,618
Burg,1448,4,4,10,0,618
Wikle,1692,9,9,5,0,619
Brazil,1802,8,8,6,0,619
Rebecca,1743.5,8,8,6,0,619
Jersey,1723,8,8,6,0,619
Ford,1828.5,7,7,7,0,619
Kral,1661.5,7,7,7,0,619
Jangaard,1620,7,7,7,0,619
Bethany,1618.5,7,7,7,0,619
Scott,1497.5,5,5,9,0,619
Burg,1448,4,4,10,0,619
Wikle,1692,9,9,5,0,620
Brazil,1802,8,8,6,0,620
Rebecca,1743.5,8,8,6,0,620
Jersey,1723,8,8,6,0,620
Ford,1828.5,7,7,7,0,620
Kral,1661.5,7,7,7,0,620
Jangaard,1620,7,7,7,0,620
Bethany,1618.5,7,7,7,0,620
Scott,1497.5,5,5,9,0,620
Burg,1448,4,4,10,0,620
Wikle,1692,9,9,5,0,621
Brazil,1802,8,8,6,0,621
Rebecca,1743.5,8,8,6,0,621
Jersey,1723,8,8,6,0,621
Ford,1828.5,7,7,7,0,621
Kral,1661.5,7,7,7,0,621
Jangaard,1620,7,7,7,0,621
Bethany,1618.5,7,7,7,0,621
Scott,1497.5,5,5,9,0,621
Burg,1448,4,4,10,0,621
Wikle,1692,9,9,5,0,622
Brazil,1802,8,8,6,0,622
Rebecca,1743.5,8,8,6,0,622
Jersey,1723,8,8,6,0,622
Ford,1828.5,7,7,7,0,622
Kral,1661.5,7,7,7,0,622
Jangaard,1620,7,7,7,0,622
Bethany,1618.5,7,7,7,0,622
Scott,1497.5,5,5,9,0,622
Burg,1448,4,4,10,0,622
Wikle,1692,9,9,5,0,623
Brazil,1802,8,8,6,0,623
Rebecca,1743.5,8,8,6,0,623
Jersey,1723,8,8,6,0,623
Ford,1828.5,7,7,7,0,623
Kral,1661.5,7,7,7,0,623
Jangaard,1620,7,7,7,0,623
Bethany,1618.5,7,7,7,0,623
Scott,1497.5,5,5,9,0,623
Burg,1448,4,4,10,0,623
Wikle,1692,9,9,5,0,624
Brazil,1802,8,8,6,0,624
Rebecca,1743.5,8,8,6,0,624
Jersey,1723,8,8,6,0,624
Ford,1828.5,7,7,7,0,624
Kral,1661.5,7,7,7,0,624
Jangaard,1620,7,7,7,0,624
Bethany,1618.5,7,7,7,0,624
Scott,1497.5,5,5,9,0,624
Burg,1448,4,4,10,0,624
Wikle,1692,9,9,5,0,625
Brazil,1802,8,8,6,0,625
Rebecca,1743.5,8,8,6,0,625
Jersey,1723,8,8,6,0,625
Ford,1828.5,7,7,7,0,625
Kral,1661.5,7,7,7,0,625
Jangaard,1620,7,7,7,0,625
Bethany,1618.5,7,7,7,0,625
Scott,1497.5,5,5,9,0,625
Burg,1448,4,4,10,0,625
Wikle,1692,9,9,5,0,626
Brazil,1802,8,8,6,0,626
Rebecca,1743.5,8,8,6,0,626
Jersey,1723,8,8,6,0,626
Ford,1828.5,7,7,7,0,626
Kral,1661.5,7,7,7,0,626
Jangaard,1620,7,7,7,0,626
Bethany,1618.5,7,7,7,0,626
Scott,1497.5,5,5,9,0,626
Burg,1448,4,4,10,0,626
Wikle,1692,9,9,5,0,627
Brazil,1802,8,8,6,0,627
Rebecca,1743.5,8,8,6,0,627
Jersey,1723,8,8,6,0,627
Ford,1828.5,7,7,7,0,627
Kral,1661.5,7,7,7,0,627
Jangaard,1620,7,7,7,0,627
Bethany,1618.5,7,7,7,0,627
Scott,1497.5,5,5,9,0,627
Burg,1448,4,4,10,0,627
Wikle,1692,9,9,5,0,628
Brazil,1802,8,8,6,0,628
Rebecca,1743.5,8,8,6,0,628
Jersey,1723,8,8,6,0,628
Ford,1828.5,7,7,7,0,628
Kral,1661.5,7,7,7,0,628
Jangaard,1620,7,7,7,0,628
Bethany,1618.5,7,7,7,0,628
Scott,1497.5,5,5,9,0,628
Burg,1448,4,4,10,0,628
Wikle,1692,9,9,5,0,629
Brazil,1802,8,8,6,0,629
Rebecca,1743.5,8,8,6,0,629
Jersey,1723,8,8,6,0,629
Ford,1828.5,7,7,7,0,629
Kral,1661.5,7,7,7,0,629
Jangaard,1620,7,7,7,0,629
Bethany,1618.5,7,7,7,0,629
Scott,1497.5,5,5,9,0,629
Burg,1448,4,4,10,0,629
Wikle,1692,9,9,5,0,630
Brazil,1802,8,8,6,0,630
Rebecca,1743.5,8,8,6,0,630
Jersey,1723,8,8,6,0,630
Ford,1828.5,7,7,7,0,630
Kral,1661.5,7,7,7,0,630
Jangaard,1620,7,7,7,0,630
Bethany,1618.5,7,7,7,0,630
Scott,1497.5,5,5,9,0,630
Burg,1448,4,4,10,0,630
Wikle,1692,9,9,5,0,631
Brazil,1802,8,8,6,0,631
Rebecca,1743.5,8,8,6,0,631
Jersey,1723,8,8,6,0,631
Ford,1828.5,7,7,7,0,631
Kral,1661.5,7,7,7,0,631
Jangaard,1620,7,7,7,0,631
Bethany,1618.5,7,7,7,0,631
Scott,1497.5,5,5,9,0,631
Burg,1448,4,4,10,0,631
Wikle,1692,9,9,5,0,632
Brazil,1802,8,8,6,0,632
Rebecca,1743.5,8,8,6,0,632
Jersey,1723,8,8,6,0,632
Ford,1828.5,7,7,7,0,632
Kral,1661.5,7,7,7,0,632
Jangaard,1620,7,7,7,0,632
Bethany,1618.5,7,7,7,0,632
Scott,1497.5,5,5,9,0,632
Burg,1448,4,4,10,0,632
Wikle,1692,9,9,5,0,633
Brazil,1802,8,8,6,0,633
Rebecca,1743.5,8,8,6,0,633
Jersey,1723,8,8,6,0,633
Ford,1828.5,7,7,7,0,633
Kral,1661.5,7,7,7,0,633
Jangaard,1620,7,7,7,0,633
Bethany,1618.5,7,7,7,0,633
Scott,1497.5,5,5,9,0,633
Burg,1448,4,4,10,0,633
Wikle,1692,9,9,5,0,634
Brazil,1802,8,8,6,0,634
Rebecca,1743.5,8,8,6,0,634
Jersey,1723,8,8,6,0,634
Ford,1828.5,7,7,7,0,634
Kral,1661.5,7,7,7,0,634
Jangaard,1620,7,7,7,0,634
Bethany,1618.5,7,7,7,0,634
Scott,1497.5,5,5,9,0,634
Burg,1448,4,4,10,0,634
Wikle,1692,9,9,5,0,635
Brazil,1802,8,8,6,0,635
Rebecca,1743.5,8,8,6,0,635
Jersey,1723,8,8,6,0,635
Ford,1828.5,7,7,7,0,635
Kral,1661.5,7,7,7,0,635
Jangaard,1620,7,7,7,0,635
Bethany,1618.5,7,7,7,0,635
Scott,1497.5,5,5,9,0,635
Burg,1448,4,4,10,0,635
Wikle,1692,9,9,5,0,636
Brazil,1802,8,8,6,0,636
Rebecca,1743.5,8,8,6,0,636
Jersey,1723,8,8,6,0,636
Ford,1828.5,7,7,7,0,636
Kral,1661.5,7,7,7,0,636
Jangaard,1620,7,7,7,0,636
Bethany,1618.5,7,7,7,0,636
Scott,1497.5,5,5,9,0,636
Burg,1448,4,4,10,0,636
Wikle,1692,9,9,5,0,637
Brazil,1802,8,8,6,0,637
Rebecca,1743.5,8,8,6,0,637
Jersey,1723,8,8,6,0,637
Ford,1828.5,7,7,7,0,637
Kral,1661.5,7,7,7,0,637
Jangaard,1620,7,7,7,0,637
Bethany,1618.5,7,7,7,0,637
Scott,1497.5,5,5,9,0,637
Burg,1448,4,4,10,0,637
Wikle,1692,9,9,5,0,638
Brazil,1802,8,8,6,0,638
Rebecca,1743.5,8,8,6,0,638
Jersey,1723,8,8,6,0,638
Ford,1828.5,7,7,7,0,638
Kral,1661.5,7,7,7,0,638
Jangaard,1620,7,7,7,0,638
Bethany,1618.5,7,7,7,0,638
Scott,1497.5,5,5,9,0,638
Burg,1448,4,4,10,0,638
Wikle,1692,9,9,5,0,639
Brazil,1802,8,8,6,0,639
Rebecca,1743.5,8,8,6,0,639
Jersey,1723,8,8,6,0,639
Ford,1828.5,7,7,7,0,639
Kral,1661.5,7,7,7,0,639
Jangaard,1620,7,7,7,0,639
Bethany,1618.5,7,7,7,0,639
Scott,1497.5,5,5,9,0,639
Burg,1448,4,4,10,0,639
Wikle,1692,9,9,5,0,640
Brazil,1802,8,8,6,0,640
Rebecca,1743.5,8,8,6,0,640
Jersey,1723,8,8,6,0,640
Ford,1828.5,7,7,7,0,640
Kral,1661.5,7,7,7,0,640
Jangaard,1620,7,7,7,0,640
Bethany,1618.5,7,7,7,0,640
Scott,1497.5,5,5,9,0,640
Burg,1448,4,4,10,0,640
Wikle,1692,9,9,5,0,641
Brazil,1802,8,8,6,0,641
Rebecca,1743.5,8,8,6,0,641
Jersey,1723,8,8,6,0,641
Ford,1828.5,7,7,7,0,641
Kral,1661.5,7,7,7,0,641
Jangaard,1620,7,7,7,0,641
Bethany,1618.5,7,7,7,0,641
Scott,1497.5,5,5,9,0,641
Burg,1448,4,4,10,0,641
Wikle,1692,9,9,5,0,642
Brazil,1802,8,8,6,0,642
Rebecca,1743.5,8,8,6,0,642
Jersey,1723,8,8,6,0,642
Ford,1828.5,7,7,7,0,642
Kral,1661.5,7,7,7,0,642
Jangaard,1620,7,7,7,0,642
Bethany,1618.5,7,7,7,0,642
Scott,1497.5,5,5,9,0,642
Burg,1448,4,4,10,0,642
Wikle,1692,9,9,5,0,643
Brazil,1802,8,8,6,0,643
Rebecca,1743.5,8,8,6,0,643
Jersey,1723,8,8,6,0,643
Ford,1828.5,7,7,7,0,643
Kral,1661.5,7,7,7,0,643
Jangaard,1620,7,7,7,0,643
Bethany,1618.5,7,7,7,0,643
Scott,1497.5,5,5,9,0,643
Burg,1448,4,4,10,0,643
Wikle,1692,9,9,5,0,644
Brazil,1802,8,8,6,0,644
Rebecca,1743.5,8,8,6,0,644
Jersey,1723,8,8,6,0,644
Ford,1828.5,7,7,7,0,644
Kral,1661.5,7,7,7,0,644
Jangaard,1620,7,7,7,0,644
Bethany,1618.5,7,7,7,0,644
Scott,1497.5,5,5,9,0,644
Burg,1448,4,4,10,0,644
Wikle,1692,9,9,5,0,645
Brazil,1802,8,8,6,0,645
Rebecca,1743.5,8,8,6,0,645
Jersey,1723,8,8,6,0,645
Ford,1828.5,7,7,7,0,645
Kral,1661.5,7,7,7,0,645
Jangaard,1620,7,7,7,0,645
Bethany,1618.5,7,7,7,0,645
Scott,1497.5,5,5,9,0,645
Burg,1448,4,4,10,0,645
Wikle,1692,9,9,5,0,646
Brazil,1802,8,8,6,0,646
Rebecca,1743.5,8,8,6,0,646
Jersey,1723,8,8,6,0,646
Ford,1828.5,7,7,7,0,646
Kral,1661.5,7,7,7,0,646
Jangaard,1620,7,7,7,0,646
Bethany,1618.5,7,7,7,0,646
Scott,1497.5,5,5,9,0,646
Burg,1448,4,4,10,0,646
Wikle,1692,9,9,5,0,647
Brazil,1802,8,8,6,0,647
Rebecca,1743.5,8,8,6,0,647
Jersey,1723,8,8,6,0,647
Ford,1828.5,7,7,7,0,647
Kral,1661.5,7,7,7,0,647
Jangaard,1620,7,7,7,0,647
Bethany,1618.5,7,7,7,0,647
Scott,1497.5,5,5,9,0,647
Burg,1448,4,4,10,0,647
Wikle,1692,9,9,5,0,648
Brazil,1802,8,8,6,0,648
Rebecca,1743.5,8,8,6,0,648
Jersey,1723,8,8,6,0,648
Ford,1828.5,7,7,7,0,648
Kral,1661.5,7,7,7,0,648
Jangaard,1620,7,7,7,0,648
Bethany,1618.5,7,7,7,0,648
Scott,1497.5,5,5,9,0,648
Burg,1448,4,4,10,0,648
Wikle,1692,9,9,5,0,649
Brazil,1802,8,8,6,0,649
Rebecca,1743.5,8,8,6,0,649
Jersey,1723,8,8,6,0,649
Ford,1828.5,7,7,7,0,649
Kral,1661.5,7,7,7,0,649
Jangaard,1620,7,7,7,0,649
Bethany,1618.5,7,7,7,0,649
Scott,1497.5,5,5,9,0,649
Burg,1448,4,4,10,0,649
Wikle,1692,9,9,5,0,650
Brazil,1802,8,8,6,0,650
Rebecca,1743.5,8,8,6,0,650
Jersey,1723,8,8,6,0,650
Ford,1828.5,7,7,7,0,650
Kral,1661.5,7,7,7,0,650
Jangaard,1620,7,7,7,0,650
Bethany,1618.5,7,7,7,0,650
Scott,1497.5,5,5,9,0,650
Burg,1448,4,4,10,0,650
Wikle,1692,9,9,5,0,651
Brazil,1802,8,8,6,0,651
Rebecca,1743.5,8,8,6,0,651
Jersey,1723,8,8,6,0,651
Ford,1828.5,7,7,7,0,651
Kral,1661.5,7,7,7,0,651
Jangaard,1620,7,7,7,0,651
Bethany,1618.5,7,7,7,0,651
Scott,1497.5,5,5,9,0,651
Burg,1448,4,4,10,0,651
Wikle,1692,9,9,5,0,652
Brazil,1802,8,8,6,0,652
Rebecca,1743.5,8,8,6,0,652
Jersey,1723,8,8,6,0,652
Ford,1828.5,7,7,7,0,652
Kral,1661.5,7,7,7,0,652
Jangaard,1620,7,7,7,0,652
Bethany,1618.5,7,7,7,0,652
Scott,1497.5,5,5,9,0,652
Burg,1448,4,4,10,0,652
Wikle,1692,9,9,5,0,653
Brazil,1802,8,8,6,0,653
Rebecca,1743.5,8,8,6,0,653
Jersey,1723,8,8,6,0,653
Ford,1828.5,7,7,7,0,653
Kral,1661.5,7,7,7,0,653
Jangaard,1620,7,7,7,0,653
Bethany,1618.5,7,7,7,0,653
Scott,1497.5,5,5,9,0,653
Burg,1448,4,4,10,0,653
Wikle,1692,9,9,5,0,654
Brazil,1802,8,8,6,0,654
Rebecca,1743.5,8,8,6,0,654
Jersey,1723,8,8,6,0,654
Ford,1828.5,7,7,7,0,654
Kral,1661.5,7,7,7,0,654
Jangaard,1620,7,7,7,0,654
Bethany,1618.5,7,7,7,0,654
Scott,1497.5,5,5,9,0,654
Burg,1448,4,4,10,0,654
Wikle,1692,9,9,5,0,655
Brazil,1802,8,8,6,0,655
Rebecca,1743.5,8,8,6,0,655
Jersey,1723,8,8,6,0,655
Ford,1828.5,7,7,7,0,655
Kral,1661.5,7,7,7,0,655
Jangaard,1620,7,7,7,0,655
Bethany,1618.5,7,7,7,0,655
Scott,1497.5,5,5,9,0,655
Burg,1448,4,4,10,0,655
Wikle,1692,9,9,5,0,656
Brazil,1802,8,8,6,0,656
Rebecca,1743.5,8,8,6,0,656
Jersey,1723,8,8,6,0,656
Ford,1828.5,7,7,7,0,656
Kral,1661.5,7,7,7,0,656
Jangaard,1620,7,7,7,0,656
Bethany,1618.5,7,7,7,0,656
Scott,1497.5,5,5,9,0,656
Burg,1448,4,4,10,0,656
Wikle,1692,9,9,5,0,657
Brazil,1802,8,8,6,0,657
Rebecca,1743.5,8,8,6,0,657
Jersey,1723,8,8,6,0,657
Ford,1828.5,7,7,7,0,657
Kral,1661.5,7,7,7,0,657
Jangaard,1620,7,7,7,0,657
Bethany,1618.5,7,7,7,0,657
Scott,1497.5,5,5,9,0,657
Burg,1448,4,4,10,0,657
Wikle,1692,9,9,5,0,658
Brazil,1802,8,8,6,0,658
Rebecca,1743.5,8,8,6,0,658
Jersey,1723,8,8,6,0,658
